,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.0, 0.0)","(0.8533333333333333, 0.15522640914238175)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.3, 0.2563479777846623)","(0.23333333333333334, 0.07952238379104039)","(4497.769775804908, 224.15785863136415)"
1,2,"(0.0, 0.0)","(0.92, 0.10141851056742199)","(0.0, 0.0)","(0.0, 0.0)","(0.52, 0.22424476423255524)","(0.288, 0.05747048932153912)","(4162.548481999679, 232.30702834968488)"
2,3,"(0.0, 0.0)","(0.9133333333333333, 0.12459458063579461)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.52, 0.21778101714468007)","(0.28933333333333333, 0.0654071497475256)","(3978.0912289842654, 191.0671528797406)"
3,4,"(0.0, 0.0)","(0.9466666666666667, 0.07432233529572063)","(0.02, 0.041403933560541256)","(0.03333333333333333, 0.0723746864455746)","(0.49333333333333335, 0.2250925735484551)","(0.2986666666666667, 0.06780925628625667)","(3889.433368095445, 181.792283984075)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.96, 0.0736788397613007)","(0.02, 0.056061191058138816)","(0.04666666666666667, 0.11254628677422755)","(0.56, 0.22614786566062733)","(0.31866666666666665, 0.07501111028818774)","(3777.1190274935216, 153.63868274889435)"
